"Make","Model","Year","EngineFuelType","EngineHP","EngineCylinders","TransmissionType","DrivenWheels","NumberOfDoors","MarketCategory","VehicleSize","VehicleStyle","HighwayMPG","CityMPG","Popularity","MSRP","Crossover","Diesel","Exotic","Luxury","HighPerformance","FactoryTuner","Performance","FlexFuel","Hatchback","Hybrid","N_A"
"BMW","3 Series",2015,"diesel",180,4,"AUTOMATIC","rear wheel drive",4,"Diesel,Luxury","Midsize","Sedan",45,32,3916,39000,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"BMW","3 Series",2015,"premium unleaded (required)",240,4,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",33,22,3916,39500,"No","No","No","Yes","No","No","No","No","No","No","No"
"BMW","3 Series",2015,"premium unleaded (required)",240,4,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",33,22,3916,39500,"No","No","No","Yes","No","No","No","No","No","No","No"
"BMW","3 Series",2015,"premium unleaded (required)",180,4,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",35,23,3916,34950,"No","No","No","Yes","No","No","No","No","No","No","No"
"BMW","3 Series",2015,"premium unleaded (required)",300,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","Sedan",30,20,3916,45750,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"BMW","3 Series",2015,"diesel",180,4,"AUTOMATIC","all wheel drive",4,"Diesel,Luxury","Midsize","Wagon",43,31,3916,43450,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"BMW","3 Series",2015,"premium unleaded (required)",240,4,"AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Midsize","Sedan",35,23,3916,37500,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"BMW","3 Series",2015,"diesel",180,4,"AUTOMATIC","all wheel drive",4,"Diesel,Luxury","Midsize","Sedan",43,31,3916,41000,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"BMW","3 Series",2015,"premium unleaded (required)",180,4,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",36,24,3916,32950,"No","No","No","Yes","No","No","No","No","No","No","No"
"BMW","3 Series",2016,"diesel",180,4,"AUTOMATIC","all wheel drive",4,"Diesel,Luxury","Midsize","Sedan",40,30,3916,41850,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"BMW","3 Series",2016,"premium unleaded (required)",320,6,"AUTOMATIC","all wheel drive",4,"Luxury,High-Performance","Midsize","Sedan",33,22,3916,47800,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"BMW","3 Series",2016,"diesel",180,4,"AUTOMATIC","rear wheel drive",4,"Diesel,Luxury","Midsize","Sedan",42,32,3916,39850,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"BMW","3 Series",2016,"premium unleaded (required)",240,4,"AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Midsize","Sedan",34,22,3916,38350,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"BMW","3 Series",2016,"premium unleaded (required)",240,4,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",34,22,3916,40350,"No","No","No","Yes","No","No","No","No","No","No","No"
"BMW","3 Series",2016,"premium unleaded (required)",240,4,"MANUAL","rear wheel drive",4,"Luxury,Performance","Midsize","Sedan",34,22,3916,38350,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"BMW","3 Series",2016,"premium unleaded (required)",240,4,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Wagon",34,22,3916,42650,"No","No","No","Yes","No","No","No","No","No","No","No"
"BMW","3 Series",2016,"premium unleaded (required)",180,4,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",36,24,3916,33150,"No","No","No","Yes","No","No","No","No","No","No","No"
"BMW","3 Series",2016,"premium unleaded (required)",180,4,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",35,23,3916,35150,"No","No","No","Yes","No","No","No","No","No","No","No"
"BMW","3 Series",2016,"diesel",180,4,"AUTOMATIC","all wheel drive",4,"Diesel,Luxury","Midsize","Wagon",40,30,3916,44150,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"BMW","3 Series",2016,"premium unleaded (required)",320,6,"AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Midsize","Sedan",33,22,3916,45800,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"BMW","3 Series",2017,"premium unleaded (recommended)",248,4,"AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Midsize","Sedan",34,23,3916,38750,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"BMW","3 Series",2017,"premium unleaded (recommended)",180,4,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",34,23,3916,35450,"No","No","No","Yes","No","No","No","No","No","No","No"
"BMW","3 Series",2017,"premium unleaded (recommended)",180,4,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",35,23,3916,33450,"No","No","No","Yes","No","No","No","No","No","No","No"
"BMW","3 Series",2017,"premium unleaded (recommended)",248,4,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",33,23,3916,40750,"No","No","No","Yes","No","No","No","No","No","No","No"
"BMW","3 Series",2017,"diesel",180,4,"AUTOMATIC","all wheel drive",4,"Diesel,Luxury","Midsize","Sedan",40,30,3916,42250,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"BMW","3 Series",2017,"premium unleaded (recommended)",248,4,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Wagon",33,23,3916,42950,"No","No","No","Yes","No","No","No","No","No","No","No"
"BMW","3 Series",2017,"diesel",180,4,"AUTOMATIC","rear wheel drive",4,"Diesel,Luxury","Midsize","Sedan",42,32,3916,40250,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"BMW","3 Series",2017,"premium unleaded (recommended)",320,6,"AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","Sedan",31,21,3916,49900,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"BMW","3 Series",2017,"premium unleaded (recommended)",320,6,"AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Midsize","Sedan",32,21,3916,47900,"No","No","No","Yes","Yes","No","No","No","No","No","No"
"BMW","3 Series",2017,"diesel",180,4,"AUTOMATIC","all wheel drive",4,"Diesel,Luxury","Midsize","Wagon",40,30,3916,44450,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1991,"regular unleaded",177,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Large","Sedan",19,15,617,2232,"No","No","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1991,"regular unleaded",177,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Wagon",20,15,617,2000,"No","No","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1991,"regular unleaded",158,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",22,17,617,2000,"No","No","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1991,"regular unleaded",177,6,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",20,15,617,2105,"No","No","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1991,"regular unleaded",177,6,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Wagon",18,15,617,2199,"No","No","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1991,"regular unleaded",177,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",22,16,617,2000,"No","No","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1991,"regular unleaded",177,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Large","Sedan",19,15,617,2124,"No","No","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1991,"regular unleaded",228,6,"MANUAL","rear wheel drive",2,"Luxury,Performance","Compact","Convertible",21,14,617,3552,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Mercedes-Benz","300-Class",1991,"regular unleaded",217,6,"AUTOMATIC","rear wheel drive",2,"Luxury","Midsize","Coupe",22,15,617,2179,"No","No","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1991,"diesel",121,5,"AUTOMATIC","rear wheel drive",4,"Diesel,Luxury","Midsize","Sedan",30,23,617,2000,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1992,"diesel",121,5,"AUTOMATIC","rear wheel drive",4,"Diesel,Luxury","Midsize","Sedan",29,23,617,2000,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1992,"regular unleaded",228,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Large","Sedan",17,14,617,2377,"No","No","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1992,"regular unleaded",228,6,"MANUAL","rear wheel drive",2,"Luxury,Performance","Compact","Convertible",21,15,617,3814,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Mercedes-Benz","300-Class",1992,"regular unleaded",177,6,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",19,15,617,2207,"No","No","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1992,"regular unleaded",177,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Wagon",20,15,617,2000,"No","No","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1992,"regular unleaded",217,6,"AUTOMATIC","rear wheel drive",2,"Luxury","Midsize","Coupe",21,15,617,2248,"No","No","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1992,"regular unleaded",177,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",22,16,617,2065,"No","No","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1992,"diesel",148,6,"AUTOMATIC","rear wheel drive",4,"Diesel,Luxury","Large","Sedan",22,18,617,2547,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1992,"regular unleaded",177,6,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Wagon",18,15,617,2282,"No","No","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1992,"regular unleaded",158,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",23,18,617,2000,"No","No","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1993,"regular unleaded",177,6,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Wagon",19,15,617,2544,"No","No","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1993,"regular unleaded",217,6,"AUTOMATIC","rear wheel drive",2,"Luxury","Midsize","Coupe",22,17,617,2397,"No","No","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1993,"diesel",121,5,"AUTOMATIC","rear wheel drive",4,"Diesel,Luxury","Midsize","Sedan",30,23,617,2000,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1993,"regular unleaded",228,6,"MANUAL","rear wheel drive",2,"Luxury,Performance","Compact","Convertible",21,14,617,4174,"No","No","No","Yes","No","No","Yes","No","No","No","No"
"Mercedes-Benz","300-Class",1993,"regular unleaded",217,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",22,17,617,2187,"No","No","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1993,"diesel",148,6,"AUTOMATIC","rear wheel drive",4,"Diesel,Luxury","Large","Sedan",22,18,617,2729,"No","Yes","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1993,"regular unleaded",177,6,"AUTOMATIC","all wheel drive",4,"Luxury","Midsize","Sedan",19,15,617,2433,"No","No","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1993,"regular unleaded",194,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Midsize","Sedan",23,17,617,2247,"No","No","No","Yes","No","No","No","No","No","No","No"
"Mercedes-Benz","300-Class",1993,"regular unleaded",228,6,"AUTOMATIC","rear wheel drive",4,"Luxury","Large","Sedan",18,14,617,2540,"No","No","No","Yes","No","No","No","No","No","No","No"
"Mitsubishi","3000GT",1997,"regular unleaded",218,6,"MANUAL","front wheel drive",2,"Hatchback,Performance","Compact","2dr Hatchback",23,17,436,3941,"No","No","No","No","No","No","Yes","No","Yes","No","No"
"Mitsubishi","3000GT",1997,"regular unleaded",161,6,"MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",22,17,436,3295,"No","No","No","No","No","No","No","No","Yes","No","No"
"Mitsubishi","3000GT",1997,"regular unleaded",320,6,"MANUAL","all wheel drive",2,"Hatchback,Factory Tuner,Performance","Compact","2dr Hatchback",22,16,436,6008,"No","No","No","No","No","Yes","Yes","No","Yes","No","No"
"Mitsubishi","3000GT",1998,"regular unleaded",320,6,"MANUAL","all wheel drive",2,"Hatchback,Factory Tuner,Performance","Compact","2dr Hatchback",22,16,436,6710,"No","No","No","No","No","Yes","Yes","No","Yes","No","No"
"Mitsubishi","3000GT",1998,"regular unleaded",161,6,"MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",22,17,436,3701,"No","No","No","No","No","No","No","No","Yes","No","No"
"Mitsubishi","3000GT",1998,"regular unleaded",218,6,"MANUAL","front wheel drive",2,"Hatchback,Performance","Compact","2dr Hatchback",23,17,436,4671,"No","No","No","No","No","No","Yes","No","Yes","No","No"
"Mitsubishi","3000GT",1999,"regular unleaded",218,6,"MANUAL","front wheel drive",2,"Hatchback,Performance","Compact","2dr Hatchback",23,17,436,5306,"No","No","No","No","No","No","Yes","No","Yes","No","No"
"Mitsubishi","3000GT",1999,"regular unleaded",320,6,"MANUAL","all wheel drive",2,"Hatchback,Factory Tuner,Performance","Compact","2dr Hatchback",22,16,436,7600,"No","No","No","No","No","Yes","Yes","No","Yes","No","No"
"Mitsubishi","3000GT",1999,"regular unleaded",161,6,"MANUAL","front wheel drive",2,"Hatchback","Compact","2dr Hatchback",22,17,436,4090,"No","No","No","No","No","No","No","No","Yes","No","No"
"Chrysler","300",2015,"regular unleaded",300,6,"AUTOMATIC","all wheel drive",4,"N/A","Large","Sedan",27,18,1013,37570,"No","No","No","No","No","No","No","No","No","No","Yes"
"Chrysler","300",2015,"regular unleaded",292,6,"AUTOMATIC","rear wheel drive",4,"N/A","Large","Sedan",31,19,1013,31695,"No","No","No","No","No","No","No","No","No","No","Yes"
"Chrysler","300",2015,"regular unleaded",292,6,"AUTOMATIC","rear wheel drive",4,"N/A","Large","Sedan",31,19,1013,38070,"No","No","No","No","No","No","No","No","No","No","Yes"
"Chrysler","300",2015,"regular unleaded",292,6,"AUTOMATIC","all wheel drive",4,"N/A","Large","Sedan",27,18,1013,44895,"No","No","No","No","No","No","No","No","No","No","Yes"
"Chrysler","300",2015,"regular unleaded",300,6,"AUTOMATIC","rear wheel drive",4,"Performance","Large","Sedan",31,19,1013,35070,"No","No","No","No","No","No","Yes","No","No","No","No"
"Chrysler","300",2015,"regular unleaded",292,6,"AUTOMATIC","rear wheel drive",4,"Performance","Large","Sedan",31,19,1013,42395,"No","No","No","No","No","No","Yes","No","No","No","No"
"Chrysler","300",2015,"regular unleaded",292,6,"AUTOMATIC","all wheel drive",4,"N/A","Large","Sedan",27,18,1013,34195,"No","No","No","No","No","No","No","No","No","No","Yes"
"Chrysler","300",2015,"regular unleaded",292,6,"AUTOMATIC","all wheel drive",4,"N/A","Large","Sedan",27,18,1013,40570,"No","No","No","No","No","No","No","No","No","No","Yes"
"Chrysler","300",2016,"regular unleaded",300,6,"AUTOMATIC","all wheel drive",4,"N/A","Large","Sedan",27,18,1013,38095,"No","No","No","No","No","No","No","No","No","No","Yes"
"Chrysler","300",2016,"regular unleaded",300,6,"AUTOMATIC","rear wheel drive",4,"Performance","Large","Sedan",31,19,1013,35595,"No","No","No","No","No","No","Yes","No","No","No","No"
"Chrysler","300",2016,"regular unleaded",292,6,"AUTOMATIC","all wheel drive",4,"N/A","Large","Sedan",27,18,1013,45190,"No","No","No","No","No","No","No","No","No","No","Yes"
"Chrysler","300",2016,"regular unleaded",292,6,"AUTOMATIC","rear wheel drive",4,"N/A","Large","Sedan",31,19,1013,32260,"No","No","No","No","No","No","No","No","No","No","Yes"
"Chrysler","300",2016,"regular unleaded",292,6,"AUTOMATIC","all wheel drive",4,"N/A","Large","Sedan",27,18,1013,37755,"No","No","No","No","No","No","No","No","No","No","Yes"
"Chrysler","300",2016,"regular unleaded",292,6,"AUTOMATIC","all wheel drive",4,"N/A","Large","Sedan",27,18,1013,41055,"No","No","No","No","No","No","No","No","No","No","Yes"
"Chrysler","300",2016,"regular unleaded",300,6,"AUTOMATIC","rear wheel drive",4,"Performance","Large","Sedan",31,19,1013,36090,"No","No","No","No","No","No","Yes","No","No","No","No"
"Chrysler","300",2016,"regular unleaded",292,6,"AUTOMATIC","rear wheel drive",4,"Performance","Large","Sedan",31,19,1013,42690,"No","No","No","No","No","No","Yes","No","No","No","No"
"Chrysler","300",2016,"regular unleaded",292,6,"AUTOMATIC","rear wheel drive",4,"N/A","Large","Sedan",31,19,1013,38555,"No","No","No","No","No","No","No","No","No","No","Yes"
"Chrysler","300",2016,"regular unleaded",292,6,"AUTOMATIC","rear wheel drive",4,"N/A","Large","Sedan",31,19,1013,35255,"No","No","No","No","No","No","No","No","No","No","Yes"
"Chrysler","300",2016,"regular unleaded",300,6,"AUTOMATIC","all wheel drive",4,"N/A","Large","Sedan",27,18,1013,38590,"No","No","No","No","No","No","No","No","No","No","Yes"
"Chrysler","300",2016,"regular unleaded",292,6,"AUTOMATIC","all wheel drive",4,"N/A","Large","Sedan",27,18,1013,34760,"No","No","No","No","No","No","No","No","No","No","Yes"
"Chrysler","300",2017,"regular unleaded",292,6,"AUTOMATIC","all wheel drive",4,"N/A","Large","Sedan",27,18,1013,41135,"No","No","No","No","No","No","No","No","No","No","Yes"
"Chrysler","300",2017,"regular unleaded",292,6,"AUTOMATIC","all wheel drive",4,"N/A","Large","Sedan",27,18,1013,45270,"No","No","No","No","No","No","No","No","No","No","Yes"
"Chrysler","300",2017,"regular unleaded",300,6,"AUTOMATIC","all wheel drive",4,"N/A","Large","Sedan",27,18,1013,38670,"No","No","No","No","No","No","No","No","No","No","Yes"
"Chrysler","300",2017,"regular unleaded",292,6,"AUTOMATIC","rear wheel drive",4,"Performance","Large","Sedan",30,19,1013,38635,"No","No","No","No","No","No","Yes","No","No","No","No"
"Chrysler","300",2017,"regular unleaded",300,6,"AUTOMATIC","rear wheel drive",4,"Performance","Large","Sedan",30,19,1013,36170,"No","No","No","No","No","No","Yes","No","No","No","No"
"Chrysler","300",2017,"regular unleaded",300,6,"AUTOMATIC","all wheel drive",4,"N/A","Large","Sedan",27,18,1013,38175,"No","No","No","No","No","No","No","No","No","No","Yes"
"Chrysler","300",2017,"regular unleaded",292,6,"AUTOMATIC","rear wheel drive",4,"N/A","Large","Sedan",30,19,1013,32340,"No","No","No","No","No","No","No","No","No","No","Yes"
"Chrysler","300",2017,"regular unleaded",292,6,"AUTOMATIC","rear wheel drive",4,"Performance","Large","Sedan",30,19,1013,42770,"No","No","No","No","No","No","Yes","No","No","No","No"
"Chrysler","300",2017,"regular unleaded",292,6,"AUTOMATIC","all wheel drive",4,"N/A","Large","Sedan",27,18,1013,34840,"No","No","No","No","No","No","No","No","No","No","Yes"
"Chrysler","300",2017,"regular unleaded",300,6,"AUTOMATIC","rear wheel drive",4,"Performance","Large","Sedan",30,19,1013,35675,"No","No","No","No","No","No","Yes","No","No","No","No"
"Chrysler","300M",2002,"premium unleaded (required)",250,6,"AUTOMATIC","front wheel drive",4,"Performance","Large","Sedan",24,16,1013,32065,"No","No","No","No","No","No","Yes","No","No","No","No"
"Chrysler","300M",2002,"premium unleaded (required)",250,6,"AUTOMATIC","front wheel drive",4,"Performance","Large","Sedan",24,16,1013,28540,"No","No","No","No","No","No","Yes","No","No","No","No"
